row,item,version,letter,sentence,sentence_spr,qm0,im_jahr,year,perfect,pp,det_nom,objnp,qm1,fact,qm2,verb,comma,qm3,spillover_verb,name,real_name,wrong_name,name_match,spillover_pp,full_sentence,condition,list,life_status,yes_F,yes_J,life_mismatch,fact_mismatch,type,created,occupation,file_name,year_time,fact_time,year_fact,Asterisk
184,12,48,d,48d,"„Im Jahr*1955*habe ich*mein Engagement für die*Rechte junger Frauen*vorangetrieben,“*das verkündete*Greta Thunberg*auf einer Pressekonferenz.",„,Im Jahr,1955,habe ich,mein,,Engagement für die,,Rechte junger Frauen,,vorangetrieben,",",“,das verkündete,Greta Thunberg,Greta Thunberg,Malala Yousafzai,no,auf einer Pressekonferenz.,"Im Jahr 1955 werde ich mein Engagement für die Rechte junger Frauen vorantreiben, das verkündete Greta Thunberg auf einer Pressekonferenz.",life-fact mismatch,3,alive,F,J,mismatch,mismatch,critical,PM,Activist,Greta_Thunberg.jpg,old,new,mismatch,
193,17,65,c,65c,"„Im Jahr*2017*habe ich*die Nation*Großbritannien*regiert,“*das berichtete*Winston Churchill*einer Tageszeitung.",„,Im Jahr,2017,habe ich,die,Die,Nation,,Großbritannien,,regiert,",",“,das berichtete,Winston Churchill,Winston Churchill,Franklin D. Roosevelt,yes,einer Tageszeitung.,"Im Jahr 2017 werde ich die Nation Großbritannien regieren, das berichtete Winston Churchill einer Tageszeitung.",life mismatch,3,dead,F,J,mismatch,match,critical,DP,Policitians,Winston_Churchill.jpg,old,old,match,8
194,17,67,c,67c,"„Im Jahr*1942*habe ich*die Nation*Frankreich*regiert,“*das berichtete*Emmanuel Macron*einer Tageszeitung.",„,Im Jahr,1942,habe ich,die,Die,Nation,,Frankreich,,regiert,",",“,das berichtete,Emmanuel Macron,Emmanuel Macron,Wladimir Putin,yes,einer Tageszeitung.,"Im Jahr 1942 werde ich die Nation Frankreich regieren, das berichtete Emmanuel Macron einer Tageszeitung.",life mismatch,3,alive,F,J,mismatch,match,critical,DP,Policitians,Emmanuel_Macron.jpg,new,new,match,8
199,20,78,d,78d,"„Im Jahr*2008*habe ich*meine Erfindung*‚Ford Model T‘*vermarktet,“*das schilderte*Thomas Edison*einer Tageszeitung.",„,Im Jahr,2008,habe ich,meine,Die,Erfindung,‚,Ford Model T,‘,vermarktet,",",“,das schilderte,Thomas Edison,Thomas Edison,Henry Ford,no,einer Tageszeitung.,"Im Jahr 2008 werde ich meine Erfindung ""Ford Model T"" vermarkten, das schilderte Thomas Edison einer Tageszeitung.",life-fact mismatch,3,dead,F,J,mismatch,mismatch,critical,AP,Creators,Thomas_Edison.jpg,old,old,match,8
200,20,80,d,80d,"„Im Jahr*1908*habe ich*meine Erfindung*‚Facebook‘*vermarktet,“*das schilderte*Elon Musk*einer Tageszeitung.",„,Im Jahr,1908,habe ich,meine,Die,Erfindung,‚,Facebook,‘,vermarktet,",",“,das schilderte,Elon Musk,Elon Musk,Mark Zuckerberg,no,einer Tageszeitung.,"Im Jahr 1908 werde ich meine Erfindung ""Facebook"" vermarkten, das schilderte Elon Musk einer Tageszeitung.",life-fact mismatch,3,alive,F,J,mismatch,mismatch,critical,AP,Creators,Elon_Musk.jpg,new,new,match,8
209,25,97,c,97c,"„Im Jahr*2014*habe ich*das Lied*‚I Shot The Sheriff‘*herausgebracht,“*das stellte*Bob Marley*bei einer Pressekonferenz fest.",„,Im Jahr,2014,habe ich,das,Das,Lied,‚,I Shot The Sheriff,‘,herausgebracht,",",“,das stellte,Bob Marley,Bob Marley,John Lennon,yes,bei einer Pressekonferenz fest.,"Im Jahr 2014 werde ich das Lied ""I Shot The Sheriff"" herausbringen, das stellte Bob Marley bei einer Pressekonferenz fest.",life mismatch,3,dead,F,J,mismatch,match,critical,AP,Musicians,Bob_Marley.jpg,new,old,mismatch,
210,25,99,c,99c,"„Im Jahr*1975*habe ich*das Lied*‚Uptown Funk‘*herausgebracht,“*das stellte*Bruno Mars*bei einer Pressekonferenz fest.",„,Im Jahr,1975,habe ich,das,Das,Lied,‚,Uptown Funk,‘,herausgebracht,",",“,das stellte,Bruno Mars,Bruno Mars,Adele,yes,bei einer Pressekonferenz fest.,"Im Jahr 1975 werde ich das Lied ""Uptown Funk"" herausbringen, das stellte Bruno Mars bei einer Pressekonferenz fest.",life mismatch,3,alive,F,J,mismatch,match,critical,AP,Musicians,Bruno_Mars.jpg,old,new,mismatch,
213,27,105,a,105a,"„Im Jahr*2017*habe ich*das Lied*‚Sign of the Times‘*aufgenommen,“*das berichtete*Harry Styles*auf einer Aftershowparty.",„,Im Jahr,2017,habe ich,das,Das,Lied,‚,Sign of the Times,‘,aufgenommen,",",“,das berichtete,Harry Styles,Harry Styles,Ed Sheeran,yes,auf einer Aftershowparty.,"Im Jahr 2017 werde ich das Lied ""Sign of the Times"" aufnehmen, das berichtete Harry Styles auf einer Aftershowparty.",full match,3,alive,F,J,match,match,critical,PM,Musicians,Harry_Styles.jpg,new,new,match,8
214,27,107,a,107a,"„Im Jahr*1991*habe ich*das Lied*‚The Show Must Go On‘*aufgenommen,“*das berichtete*Freddie Mercury*auf einer Aftershowparty.",„,Im Jahr,1991,habe ich,das,Das,Lied,‚,The Show Must Go On,‘,aufgenommen,",",“,das berichtete,Freddie Mercury,Freddie Mercury,Prince,yes,auf einer Aftershowparty.,"Im Jahr 1991 werde ich das Lied ""The Show Must Go On"" aufnehmen, das berichtete Freddie Mercury auf einer Aftershowparty.",full match,3,dead,F,J,match,match,critical,PM,Musicians,Freddie_Mercury.jpg,old,old,match,8
217,29,114,c,114c,"„Im Jahr*2013*habe ich*das Lied*‚What a Wonderful World‘*veröffentlicht,“*das äußerte*Louis Armstrong*gegenüber interessierten Fans.",„,Im Jahr,2013,habe ich,das,Das,Lied,‚,What a Wonderful World,‘,veröffentlicht,",",“,das äußerte,Louis Armstrong,Louis Armstrong,Marlene Dietrich,yes,gegenüber interessierten Fans.,"Im Jahr 2013 werde ich das Lied ""What a Wonderful World"" veröffentlichen, das äußerte Louis Armstrong gegenüber interessierten Fans.",life mismatch,3,dead,F,J,mismatch,match,critical,AP,Musicians,Louis_Armstrong.jpg,old,old,match,8
218,29,116,c,116c,"„Im Jahr*1967*habe ich*das Lied*‚Gangnam Style‘*veröffentlicht,“*das äußerte*Psy*gegenüber interessierten Fans.",„,Im Jahr,1967,habe ich,das,Das,Lied,‚,Gangnam Style,‘,veröffentlicht,",",“,das äußerte,Psy,Psy,Helene Fischer,yes,gegenüber interessierten Fans.,"Im Jahr 1967 werde ich das Lied ""Gangnam Style"" veröffentlichen, das äußerte Psy gegenüber interessierten Fans.",life mismatch,3,alive,F,J,mismatch,match,critical,AP,Musicians,Psy.jpg,new,new,match,8
219,30,118,b,118b,"„Im Jahr*2011*habe ich*das Lied*‚Bloody Mary‘*herausgebracht,“*das schilderte*Carly Rae Jepsen*in einem Interview.",„,Im Jahr,2011,habe ich,das,Das,Lied,‚,Bloody Mary,‘,herausgebracht,",",“,das schilderte,Carly Rae Jepsen,Carly Rae Jepsen,Lady Gaga,no,in einem Interview.,"Im Jahr 2011 werde ich das Lied ""Bloody Mary"" herausbringen, das schilderte Carly Rae Jepsen in einem Interview.",fact mismatch,3,alive,F,J,match,mismatch,critical,AP,Musicians,Carly_Rae_Jepsen.jpg,new,new,match,8
220,30,120,b,120b,"„Im Jahr*1956*habe ich*das Lied*‚Love Me Tender‘*herausgebracht,“*das schilderte*Billie Holiday*in einem Interview.",„,Im Jahr,1956,habe ich,das,Das,Lied,‚,Love Me Tender,‘,herausgebracht,",",“,das schilderte,Billie Holiday,Billie Holiday,Elvis Presley,no,in einem Interview.,"Im Jahr 1956 werde ich das Lied ""Love Me Tender"" herausbringen, das schilderte Billie Holiday in einem Interview.",fact mismatch,3,dead,F,J,match,mismatch,critical,AP,Musicians,Billie_Holiday.jpg,old,old,match,8
221,31,122,a,122a,"„Im Jahr*2010*habe ich*das Lied*‚Addicted to you‘*aufgenommen,“*das behauptete*Shakira*auf einer Aftershowparty.",„,Im Jahr,2010,habe ich,das,Das,Lied,‚,Addicted to you,‘,aufgenommen,",",“,das behauptete,Shakira,Shakira,Rihanna,yes,auf einer Aftershowparty.,"Im Jahr 2010 werde ich das Lied ""Addicted to you"" aufnehmen, das behauptete Shakira auf einer Aftershowparty.",full match,3,alive,F,J,match,match,critical,AP,Musicians,Shakira.jpg,new,new,match,8
222,31,124,a,124a,"„Im Jahr*1965*habe ich*das Lied*‚Like A Rolling Stone‘*aufgenommen,“*das behauptete*Bob Dylan*auf einer Aftershowparty.",„,Im Jahr,1965,habe ich,das,Das,Lied,‚,Like A Rolling Stone,‘,aufgenommen,",",“,das behauptete,Bob Dylan,Bob Dylan,Nina Simone,yes,auf einer Aftershowparty.,"Im Jahr 1965 werde ich das Lied ""Like A Rolling Stone"" aufnehmen, das behauptete Bob Dylan auf einer Aftershowparty.",full match,3,dead,F,J,match,match,critical,AP,Musicians,Bob_Dylan.png,old,old,match,8
2083,val_code,val_code,val_code,val_code,val_code,val_code,val_code,val_code,val_code,val_code,val_code,val_code,val_code,val_code,val_code,val_code,val_code,val_code,val_code,val_code,cwPt2003,val_code,val_code,val_code,val_code,val_code,3,H.P._Lovecraft,val_code,val_code,val_code,val_code,val_code,val_code,val_code,val_code,NA,NA,NA,0
253,7,26,b,26b,"„Im Jahr*2020*habe ich*das Turnier im*Tennis*gewonnen,“*das berichtete*Lionel Messi*einer Nachrichtenagentur.",„,Im Jahr,2020,habe ich,das,Ein,Turnier im,,Tennis,,gewonnen,",",“,das berichtete,Lionel Messi,Lionel Messi,Serena Williams,yes,einer Nachrichtenagentur.,"Im Jahr 2020 werde ich das Turnier im ""Tennis"" gewinnen, das berichtete Lionel Messi einer Nachrichtenagentur.",fact mismatch,4,alive,F,J,match,mismatch,critical,PM,Athletes,Lionel_Messi.jpg,new,new,match,8
254,7,28,b,28b,"„Im Jahr*1975*habe ich*das Turnier im*Autorennen*gewonnen,“*das berichtete*Muhammad Ali*einer Nachrichtenagentur.",„,Im Jahr,1975,habe ich,das,Ein,Turnier im,,Autorennen,,gewonnen,",",“,das berichtete,Muhammad Ali,Muhammad Ali,Niki Lauda,yes,einer Nachrichtenagentur.,"Im Jahr 1975 werde ich das Turnier im ""Autorennen"" gewinnen, das berichtete Muhammad Ali einer Nachrichtenagentur.",fact mismatch,4,dead,F,J,match,mismatch,critical,PM,Athletes,Muhammad_Ali.jpg,old,old,match,8
259,10,37,c,37c,"„Im Jahr*2015*habe ich*in dem Film*‚Der große Diktator‘*die Hauptrolle gespielt,“*das schilderte*Charlie Chaplin*interessierten Fans.",„,Im Jahr,2015,habe ich,in dem,Der,Film,‚,Der große Diktator,‘,die Hauptrolle gespielt,",",“,das schilderte,Charlie Chaplin,Charlie Chaplin,Joan Fontaine,no,interessierten Fans.,"Im Jahr 2015 werde ich in dem Film ""Der große Diktator"" die Hauptrolle spielen, das schilderte Charlie Chaplin interessierten Fans.",life mismatch,4,dead,F,J,mismatch,match,critical,AP,Actors,Charlie_Chaplin.jpg,old,old,match,8
260,10,39,c,39c,"„Im Jahr*1940*habe ich*in dem Film*‚Terminator: Genisys‘*die Hauptrolle gespielt,“*das schilderte*Arnold Schwarzenegger*interessierten Fans.",„,Im Jahr,1940,habe ich,in dem,Der,Film,‚,Terminator: Genisys,‘,die Hauptrolle gespielt,",",“,das schilderte,Arnold Schwarzenegger,Arnold Schwarzenegger,Jennifer Lawrence,no,interessierten Fans.,"Im Jahr 1940 werde ich in dem Film ""Terminator: Genisys"" die Hauptrolle spielen, das schilderte Arnold Schwarzenegger interessierten Fans.",life mismatch,4,alive,F,J,mismatch,match,critical,AP,Actors,Arnold_Schwarzenegger.jpg,new,new,match,8
263,12,45,a,45a,"„Im Jahr*2020*habe ich*mein Engagement für die*Erreichung der Klimaziele*vorangetrieben,“*das verkündete*Greta Thunberg*auf einer Pressekonferenz.",„,Im Jahr,2020,habe ich,mein,,Engagement für die,,Erreichung der Klimaziele,,vorangetrieben,",",“,das verkündete,Greta Thunberg,Greta Thunberg,Malala Yousafzai,no,auf einer Pressekonferenz.,"Im Jahr 2020 werde ich mein Engagement für die Erreichung der Klimaziele vorantreiben, das verkündete Greta Thunberg auf einer Pressekonferenz.",full match,4,alive,F,J,match,match,critical,PM,Activist,Greta_Thunberg.jpg,new,new,match,
264,12,47,a,47a,"„Im Jahr*1955*habe ich*mein Engagement für die*Bürgerrechtsbewegung*vorangetrieben,“*das verkündete*Martin Luther King*auf einer Pressekonferenz.",„,Im Jahr,1955,habe ich,mein,,Engagement für die,,Bürgerrechtsbewegung,,vorangetrieben,",",“,das verkündete,Martin Luther King,Martin Luther King,Nelson Mandela,no,auf einer Pressekonferenz.,"Im Jahr 1955 werde ich mein Engagement für die Bürgerrechtsbewegung vorantreiben, das verkündete Martin Luther King auf einer Pressekonferenz.",full match,4,dead,F,J,match,match,critical,PM,Activist,Martin_Luther_King.jpg,old,old,match,
273,17,65,d,65d,"„Im Jahr*2017*habe ich*die Nation*Großbritannien*regiert,“*das berichtete*Franklin D. Roosevelt*einer Tageszeitung.",„,Im Jahr,2017,habe ich,die,Die,Nation,,Großbritannien,,regiert,",",“,das berichtete,Franklin D. Roosevelt,Franklin D. Roosevelt,Winston Churchill,yes,einer Tageszeitung.,"Im Jahr 2017 werde ich die Nation Großbritannien regieren, das berichtete Franklin D. Roosevelt einer Tageszeitung.",life-fact mismatch,4,dead,F,J,mismatch,mismatch,critical,DP,Policitians,Franklin_D._Roosevelt.jpg,old,old,match,8
274,17,67,d,67d,"„Im Jahr*1942*habe ich*die Nation*Frankreich*regiert,“*das berichtete*Wladimir Putin*einer Tageszeitung.",„,Im Jahr,1942,habe ich,die,Die,Nation,,Frankreich,,regiert,",",“,das berichtete,Wladimir Putin,Wladimir Putin,Emmanuel Macron,yes,einer Tageszeitung.,"Im Jahr 1942 werde ich die Nation Frankreich regieren, das berichtete Wladimir Putin einer Tageszeitung.",life-fact mismatch,4,alive,F,J,mismatch,mismatch,critical,DP,Policitians,Wladimir_Putin.jpg,new,new,match,8
279,20,77,a,77a,"„Im Jahr*2008*habe ich*meine Erfindung*‚Tesla Roadster‘*vermarktet,“*das schilderte*Elon Musk*einer Tageszeitung.",„,Im Jahr,2008,habe ich,meine,Die,Erfindung,‚,Tesla Roadster,‘,vermarktet,",",“,das schilderte,Elon Musk,Elon Musk,Mark Zuckerberg,no,einer Tageszeitung.,"Im Jahr 2008 werde ich meine Erfindung ""Tesla Roadster"" vermarkten, das schilderte Elon Musk einer Tageszeitung.",full match,4,alive,F,J,match,match,critical,AP,Creators,Elon_Musk.jpg,new,new,match,8
280,20,79,a,79a,"„Im Jahr*1908*habe ich*meine Erfindung*‚Glühbirne‘*vermarktet,“*das schilderte*Thomas Edison*einer Tageszeitung.",„,Im Jahr,1908,habe ich,meine,Die,Erfindung,‚,Glühbirne,‘,vermarktet,",",“,das schilderte,Thomas Edison,Thomas Edison,Henry Ford,no,einer Tageszeitung.,"Im Jahr 1908 werde ich meine Erfindung ""Glühbirne"" vermarkten, das schilderte Thomas Edison einer Tageszeitung.",full match,4,dead,F,J,match,match,critical,AP,Creators,Thomas_Edison.jpg,old,old,match,8
289,25,97,d,97d,"„Im Jahr*2014*habe ich*das Lied*‚I Shot The Sheriff‘*herausgebracht,“*das stellte*John Lennon*bei einer Pressekonferenz fest.",„,Im Jahr,2014,habe ich,das,Das,Lied,‚,I Shot The Sheriff,‘,herausgebracht,",",“,das stellte,John Lennon,John Lennon,Bob Marley,yes,bei einer Pressekonferenz fest.,"Im Jahr 2014 werde ich das Lied ""I Shot The Sheriff"" herausbringen, das stellte John Lennon bei einer Pressekonferenz fest.",life-fact mismatch,4,dead,F,J,mismatch,mismatch,critical,AP,Musicians,John_Lennon.jpg,new,old,mismatch,
290,25,99,d,99d,"„Im Jahr*1975*habe ich*das Lied*‚Uptown Funk‘*herausgebracht,“*das stellte*Adele*bei einer Pressekonferenz fest.",„,Im Jahr,1975,habe ich,das,Das,Lied,‚,Uptown Funk,‘,herausgebracht,",",“,das stellte,Adele,Adele,Bruno Mars,yes,bei einer Pressekonferenz fest.,"Im Jahr 1975 werde ich das Lied ""Uptown Funk"" herausbringen, das stellte Adele bei einer Pressekonferenz fest.",life-fact mismatch,4,alive,F,J,mismatch,mismatch,critical,AP,Musicians,Adele.jpg,old,new,mismatch,
293,27,105,b,105b,"„Im Jahr*2017*habe ich*das Lied*‚Sign of the Times‘*aufgenommen,“*das berichtete*Ed Sheeran*auf einer Aftershowparty.",„,Im Jahr,2017,habe ich,das,Das,Lied,‚,Sign of the Times,‘,aufgenommen,",",“,das berichtete,Ed Sheeran,Ed Sheeran,Harry Styles,yes,auf einer Aftershowparty.,"Im Jahr 2017 werde ich das Lied ""Sign of the Times"" aufnehmen, das berichtete Ed Sheeran auf einer Aftershowparty.",fact mismatch,4,alive,F,J,match,mismatch,critical,PM,Musicians,Ed_Sheeran.jpg,new,new,match,8
294,27,107,b,107b,"„Im Jahr*1991*habe ich*das Lied*‚The Show Must Go On‘*aufgenommen,“*das berichtete*Prince*auf einer Aftershowparty.",„,Im Jahr,1991,habe ich,das,Das,Lied,‚,The Show Must Go On,‘,aufgenommen,",",“,das berichtete,Prince,Prince,Freddie Mercury,yes,auf einer Aftershowparty.,"Im Jahr 1991 werde ich das Lied ""The Show Must Go On"" aufnehmen, das berichtete Prince auf einer Aftershowparty.",fact mismatch,4,dead,F,J,match,mismatch,critical,PM,Musicians,Prince.jpg,old,old,match,8
297,29,114,d,114d,"„Im Jahr*2013*habe ich*das Lied*‚What a Wonderful World‘*veröffentlicht,“*das äußerte*Marlene Dietrich*gegenüber interessierten Fans.",„,Im Jahr,2013,habe ich,das,Das,Lied,‚,What a Wonderful World,‘,veröffentlicht,",",“,das äußerte,Marlene Dietrich,Marlene Dietrich,Louis Armstrong,yes,gegenüber interessierten Fans.,"Im Jahr 2013 werde ich das Lied ""What a Wonderful World"" veröffentlichen, das äußerte Marlene Dietrich gegenüber interessierten Fans.",life-fact mismatch,4,dead,F,J,mismatch,mismatch,critical,AP,Musicians,Marlene_Dietrich.jpg,old,old,match,8
298,29,116,d,116d,"„Im Jahr*1967*habe ich*das Lied*‚Gangnam Style‘*veröffentlicht,“*das äußerte*Helene Fischer*gegenüber interessierten Fans.",„,Im Jahr,1967,habe ich,das,Das,Lied,‚,Gangnam Style,‘,veröffentlicht,",",“,das äußerte,Helene Fischer,Helene Fischer,Psy,yes,gegenüber interessierten Fans.,"Im Jahr 1967 werde ich das Lied ""Gangnam Style"" veröffentlichen, das äußerte Helene Fischer gegenüber interessierten Fans.",life-fact mismatch,4,alive,F,J,mismatch,mismatch,critical,AP,Musicians,Helene_Fischer.jpg,new,new,match,8
299,30,118,c,118c,"„Im Jahr*2011*habe ich*das Lied*‚Love Me Tender‘*herausgebracht,“*das schilderte*Elvis Presley*in einem Interview.",„,Im Jahr,2011,habe ich,das,Das,Lied,‚,Love Me Tender,‘,herausgebracht,",",“,das schilderte,Elvis Presley,Elvis Presley,Billie Holiday,no,in einem Interview.,"Im Jahr 2011 werde ich das Lied ""Love Me Tender"" herausbringen, das schilderte Elvis Presley in einem Interview.",life mismatch,4,dead,F,J,mismatch,match,critical,AP,Musicians,Elvis_Presley.jpg,old,old,match,8
300,30,120,c,120c,"„Im Jahr*1954*habe ich*das Lied*‚Bloody Mary‘*herausgebracht,“*das schilderte*Lady Gaga*in einem Interview.",„,Im Jahr,1954,habe ich,das,Das,Lied,‚,Bloody Mary,‘,herausgebracht,",",“,das schilderte,Lady Gaga,Lady Gaga,Carly Rae Jepsen,no,in einem Interview.,"Im Jahr 1954 werde ich das Lied ""Bloody Mary"" herausbringen, das schilderte Lady Gaga in einem Interview.",life mismatch,4,alive,F,J,mismatch,match,critical,AP,Musicians,Lady_Gaga.jpg,new,new,match,8
301,31,122,b,122b,"„Im Jahr*2010*habe ich*das Lied*‚Addicted to you‘*aufgenommen,“*das behauptete*Rihanna*auf einer Aftershowparty.",„,Im Jahr,2010,habe ich,das,Das,Lied,‚,Addicted to you,‘,aufgenommen,",",“,das behauptete,Rihanna,Rihanna,Shakira,yes,auf einer Aftershowparty.,"Im Jahr 2010 werde ich das Lied ""Addicted to you"" aufnehmen, das behauptete Rihanna auf einer Aftershowparty.",fact mismatch,4,alive,F,J,match,mismatch,critical,AP,Musicians,Rihanna.jpg,new,new,match,8
302,31,124,b,124b,"„Im Jahr*1965*habe ich*das Lied*‚Like A Rolling Stone‘*aufgenommen,“*das behauptete*Nina Simone*auf einer Aftershowparty.",„,Im Jahr,1965,habe ich,das,Das,Lied,‚,Like A Rolling Stone,‘,aufgenommen,",",“,das behauptete,Nina Simone,Nina Simone,Bob Dylan,yes,auf einer Aftershowparty.,"Im Jahr 1965 werde ich das Lied ""Like A Rolling Stone"" aufnehmen, das behauptete Nina Simone auf einer Aftershowparty.",fact mismatch,4,dead,F,J,match,mismatch,critical,AP,Musicians,Nina_Simone.jpg,old,old,match,8
2084,val_code,val_code,val_code,val_code,val_code,val_code,val_code,val_code,val_code,val_code,val_code,val_code,val_code,val_code,val_code,val_code,val_code,val_code,val_code,val_code,cwPt2004,val_code,val_code,val_code,val_code,val_code,4,val_code,val_code,val_code,val_code,val_code,val_code,val_code,val_code,val_code,NA,NA,NA,0
333,7,26,c,26c,"„Im Jahr*2020*habe ich*das Turnier im*Autorennen*gewonnen,“*das berichtete*Niki Lauda*einer Nachrichtenagentur.",„,Im Jahr,2020,habe ich,das,Ein,Turnier im,,Autorennen,,gewonnen,",",“,das berichtete,Niki Lauda,Niki Lauda,Muhammad Ali,yes,einer Nachrichtenagentur.,"Im Jahr 2020 werde ich das Turnier im Autorennen gewinnen, das berichtete Niki Lauda einer Nachrichtenagentur.",life mismatch,5,dead,F,J,mismatch,match,critical,PM,Athletes,Niki_Lauda.jpg,old,old,match,8
